arquivo,tempo_total,funcao_objetivo,origem
art_11_hole_sep.txt,0:00:00.131690,85.43112158683111,output/sep
art_11_irregular_sep.txt,0:00:00.161822,88.20532587155242,output/sep
art_11_regular_sep.txt,0:00:01.093111,259.69976029629163,output/sep
art_12_hole_sep.txt,0:00:01.853581,325.133546761899,output/sep
art_12_irregular_sep.txt,0:00:00.746551,177.95156509138477,output/sep
art_12_regular_sep.txt,0:00:00.195041,121.78089836446826,output/sep
art_13_hole_sep.txt,0:00:01.498730,277.31368379704105,output/sep
art_13_irregular_sep.txt,0:00:00.447446,155.46551539427682,output/sep
art_13_regular_sep.txt,0:00:00.353925,147.78128306580444,output/sep
art_14_hole_sep.txt,0:00:01.850495,287.85112731257254,output/sep
art_14_irregular_sep.txt,0:00:00.283467,113.43804307726687,output/sep
art_14_regular_sep.txt,0:00:00.138470,103.10723445741385,output/sep
art_15_hole_sep.txt,0:00:00.139277,98.8565847419591,output/sep
art_15_irregular_sep.txt,0:00:01.677356,276.46582608763293,output/sep
art_15_regular_sep.txt,0:00:00.095603,93.36640183958576,output/sep
art_16_hole_sep.txt,0:00:00.924416,220.06316855595742,output/sep
art_16_irregular_sep.txt,0:00:00.908310,216.69496704478868,output/sep
art_16_regular_sep.txt,0:00:00.551446,177.3086160081922,output/sep
art_17_hole_sep.txt,0:00:00.290630,115.28803388165373,output/sep
art_17_irregular_sep.txt,0:00:00.446673,142.8125947862526,output/sep
art_17_regular_sep.txt,0:00:00.137916,104.54485225056072,output/sep
art_18_hole_sep.txt,0:00:01.138554,240.33428209844445,output/sep
art_18_irregular_sep.txt,0:00:00.806468,196.60793597068837,output/sep
art_18_regular_sep.txt,0:00:00.087847,68.30574737676092,output/sep
art_19_hole_sep.txt,0:00:02.508112,355.6781831751566,output/sep
art_19_irregular_sep.txt,0:00:00.366684,131.4043806118062,output/sep
art_19_regular_sep.txt,0:00:00.994300,254.25055975711348,output/sep
art_1_hole_sep.txt,0:00:01.870291,327.36099365061136,output/sep
