arquivo,tempo_total,funcao_objetivo,origem
art_17_irregular_sep.txt,0:00:00.460724,142.8125947862526,output/sep
art_17_regular_sep.txt,0:00:00.141271,104.54485225056072,output/sep
art_18_hole_sep.txt,0:00:01.145716,240.33428209844445,output/sep
art_18_irregular_sep.txt,0:00:00.824017,196.60793597068837,output/sep
art_18_regular_sep.txt,0:00:00.088862,68.30574737676092,output/sep
art_19_hole_sep.txt,0:00:02.613185,355.6781831751566,output/sep
art_19_irregular_sep.txt,0:00:00.393495,131.4043806118062,output/sep
art_19_regular_sep.txt,0:00:01.153738,254.25055975711348,output/sep
art_1_hole_sep.txt,0:00:01.935935,327.36099365061136,output/sep
art_1_irregular_sep.txt,0:00:00.371837,126.01386249872746,output/sep
art_1_regular_sep.txt,0:00:00.767215,234.37266794473373,output/sep
art_20_hole_sep.txt,0:00:00.286431,88.17375234882903,output/sep
art_20_irregular_sep.txt,0:00:00.557469,161.28651169495217,output/sep
art_20_regular_sep.txt,0:00:00.750056,221.90681762853131,output/sep
art_21_hole_sep.txt,0:00:00.211869,90.52655488073012,output/sep
art_21_irregular_sep.txt,0:00:00.304211,114.90110045005196,output/sep
art_21_regular_sep.txt,0:00:01.100109,254.6968792595504,output/sep
art_22_hole_sep.txt,0:00:00.750557,176.1136938510706,output/sep
art_22_irregular_sep.txt,0:00:00.751552,180.85569798804198,output/sep
art_22_regular_sep.txt,0:00:00.620759,201.82287154122145,output/sep
art_23_hole_sep.txt,0:00:00.596022,157.84219625392316,output/sep
art_23_irregular_sep.txt,0:00:00.210477,91.98314058030857,output/sep
art_23_regular_sep.txt,0:00:01.228626,259.47669654714974,output/sep
art_24_hole_sep.txt,0:00:01.601936,276.989375747293,output/sep
art_24_irregular_sep.txt,0:00:00.715978,166.63739240043614,output/sep
art_24_regular_sep.txt,0:00:01.170346,257.5720299899962,output/sep
art_25_hole_sep.txt,0:00:00.283458,118.21471123191192,output/sep
art_25_irregular_sep.txt,0:00:00.817227,189.1598347443794,output/sep
art_25_regular_sep.txt,0:00:00.498151,160.55014202112338,output/sep
art_2_hole_sep.txt,0:00:01.556733,287.92072959381926,output/sep
art_2_irregular_sep.txt,0:00:01.426193,255.258757199767,output/sep
art_2_regular_sep.txt,0:00:00.909205,234.283244687653,output/sep
art_3_hole_sep.txt,0:00:00.185395,82.18423747667833,output/sep
art_3_irregular_sep.txt,0:00:00.771405,190.61614190707755,output/sep
art_3_regular_sep.txt,0:00:00.357107,150.2257049330665,output/sep
art_4_hole_sep.txt,0:00:01.089923,222.3219181333189,output/sep
art_4_irregular_sep.txt,0:00:00.607130,164.63735550992905,output/sep
art_4_regular_sep.txt,0:00:00.953526,249.71975614593978,output/sep
art_5_hole_sep.txt,0:00:01.023312,223.8663419327971,output/sep
art_5_irregular_sep.txt,0:00:00.517549,149.16366174362162,output/sep
art_5_regular_sep.txt,0:00:00.226205,94.9481111380922,output/sep
art_6_hole_sep.txt,0:00:01.698200,292.91332825573016,output/sep
art_6_irregular_sep.txt,0:00:00.501798,147.68087074885167,output/sep
art_6_regular_sep.txt,0:00:00.205989,114.27817794056686,output/sep
art_7_hole_sep.txt,0:00:01.598871,263.6190191091171,output/sep
art_7_irregular_sep.txt,0:00:00.196536,91.73005021466889,output/sep
art_7_regular_sep.txt,0:00:00.548727,208.3310995980014,output/sep
art_8_hole_sep.txt,0:00:01.710977,302.26097731059247,output/sep
art_8_irregular_sep.txt,0:00:00.257123,111.41543134479384,output/sep
art_8_regular_sep.txt,0:00:00.159157,87.52460332379839,output/sep
art_9_hole_sep.txt,0:00:00.599284,160.44188048922453,output/sep
art_9_irregular_sep.txt,0:00:00.192487,92.77192317065861,output/sep
art_9_regular_sep.txt,0:00:00.643220,203.4427976119643,output/sep
blaz_sep.txt,0:00:00.706568,21.532499999999978,output/sep
dagli_sep.txt,0:00:00.707114,71.65602941176472,output/sep
dighe1_sep.txt,0:00:00.093983,98.36390000000002,output/sep
dighe2_sep.txt,0:00:00.048266,78.13749999999997,output/sep
fu_sep.txt,0:00:00.051378,26.336,output/sep
han100_sep.txt,0:00:03.303277,24625.192500000023,output/sep
han120_sep.txt,0:00:04.505431,27324.472500000025,output/sep
han150_sep.txt,0:00:07.381570,35711.572500000024,output/sep
han80_sep.txt,0:00:02.050248,17277.672499999997,output/sep
han_sep.txt,0:00:00.670219,55.784999999999975,output/sep
jakobs1_sep.txt,0:00:00.558848,23.197499999999987,output/sep
jakobs2_sep.txt,0:00:00.380799,46.52999999999997,output/sep
jotika40_sep.txt,0:00:00.512130,10617.669999999996,output/sep
jotika50_sep.txt,0:00:00.852569,13366.127499999999,output/sep
jotika60_sep.txt,0:00:01.138782,15531.402500000018,output/sep
jotika70_sep.txt,0:00:01.588056,17849.257499999992,output/sep
mao_sep.txt,0:00:00.614920,2109.8524999124666,output/sep
marques_sep.txt,0:00:00.497695,99.62249999999997,output/sep
poly1a_sep.txt,0:00:00.103504,19.561999999999998,output/sep
poly2a_sep.txt,0:00:00.422118,3912.487500000001,output/sep
poly2b_sep.txt,0:00:00.491565,40.81230769230772,output/sep
poly3a_sep.txt,0:00:00.903618,5866.652499999998,output/sep
poly3b_sep.txt,0:00:01.039143,57.49882352941172,output/sep
poly4a_sep.txt,0:00:01.625432,7824.614999999988,output/sep
poly4b_sep.txt,0:00:01.722429,74.60692307692298,output/sep
poly5a_sep.txt,0:00:02.546325,9786.191698531198,output/sep
poly5b_sep.txt,0:00:02.702390,91.30300000000001,output/sep
shapes0_sep.txt,0:00:02.794990,85.64000000000004,output/sep
shapes1_sep.txt,0:00:02.898816,85.88000000000011,output/sep
shirts_sep.txt,0:00:07.123591,106.38000000000063,output/sep
swim_sep.txt,0:00:14.607273,9992.041725703755,output/sep
trousers_sep.txt,0:00:03.087344,254.25500000000048,output/sep
albano_mod_sep.txt,0:00:01.042276,7115.354755083598,output/sep
blaz_mod_sep.txt,0:00:01.079198,50.099953538037816,output/sep
dagli_mod_sep.txt,0:00:00.896125,72.56715975655196,output/sep
dighe1_mod_sep.txt,0:00:00.145047,100.4197166094028,output/sep
dighe2_mod_sep.txt,0:00:00.153102,77.39742771838179,output/sep
fu_mod_sep.txt,0:00:00.082713,32.02447609031199,output/sep
han100_mod_sep.txt,0:00:06.140056,23196.0138851549,output/sep
han120_mod_sep.txt,0:00:07.838958,25299.583875837634,output/sep
han150_mod_sep.txt,0:00:13.761088,33484.09137348514,output/sep
han80_mod_sep.txt,0:00:03.777952,15919.848281142902,output/sep
han_mod_sep.txt,0:00:00.749009,70.13094789172794,output/sep
jakobs1_mod_sep.txt,0:00:00.486168,39.697214635697016,output/sep
jakobs2_mod_sep.txt,0:00:00.596163,59.90181110192408,output/sep
jotika40_mod_sep.txt,0:00:00.912422,10196.466148650334,output/sep
jotika50_mod_sep.txt,0:00:01.844247,12668.2311333621,output/sep
jotika60_mod_sep.txt,0:00:02.395461,14639.242381391507,output/sep
jotika70_mod_sep.txt,0:00:02.725192,16687.752266950058,output/sep
mao_mod_sep.txt,0:00:00.889126,2026.4935310287324,output/sep
marques_mod_sep.txt,0:00:00.738958,107.83188835839326,output/sep
poly1a_mod_sep.txt,0:00:00.085565,18.861571219985787,output/sep
poly2a_mod_sep.txt,0:00:00.784422,3804.6259938138232,output/sep
poly2b_mod_sep.txt,0:00:00.727355,56.913004930391345,output/sep
poly3a_mod_sep.txt,0:00:01.451723,5887.625407154176,output/sep
poly3b_mod_sep.txt,0:00:01.427250,79.5484636607697,output/sep
poly4a_mod_sep.txt,0:00:03.444132,7991.7294012974035,output/sep
poly4b_mod_sep.txt,0:00:02.211651,101.03184757521883,output/sep
poly5a_mod_sep.txt,0:00:05.321612,9454.479201037002,output/sep
poly5b_mod_sep.txt,0:00:03.241767,129.70932415839673,output/sep
shapes0_mod_sep.txt,0:00:01.807324,93.54803837407323,output/sep
shapes1_mod_sep.txt,0:00:02.468205,72.1093555711767,output/sep
shirts_mod_sep.txt,0:00:09.686822,207.44460357600326,output/sep
swim_mod_sep.txt,0:00:26.781682,9955.692000126946,output/sep
trousers_mod_sep.txt,0:00:05.548774,257.89437258620256,output/sep
